client_id,investment_date,asset_class,investment_amount,return_pct,investment_value
C03472,2009-09-01,Bonds,118141.34,0.2467,147286.81
C01613,2011-09-09,Real Estate,2151449.37,-0.1096,1915650.52
C02547,2009-05-29,Stocks,473687.17,0.438,681162.15
C00229,2018-10-06,Crypto,3792165.47,0.7266,6547552.9
C00197,2021-04-16,Real Estate,268829.22,1.055,552444.05
C02052,2013-07-17,Stocks,703354.55,-0.5429,321503.36
C03880,2013-05-06,Real Estate,2520846.33,0.3413,3381211.18
C00446,2015-06-25,Mutual Funds,2724863.55,0.1377,3100077.26
C01940,2009-08-20,Mutual Funds,4212478.07,0.0521,4431948.18
C03593,2010-02-22,Crypto,3612145.16,-0.5424,1652917.63
C04743,2010-10-19,Stocks,4891349.05,0.0668,5218091.17
C00498,2008-09-30,Crypto,793442.65,-1.0547,-43401.31
C02567,2023-07-21,Stocks,3197292.72,-0.0247,3118319.59
C01045,2009-05-22,Crypto,646053.01,-0.7482,162676.15
C00449,2014-10-05,Mutual Funds,4438869.87,-0.1762,3656741.0
C03538,2009-06-22,Stocks,203887.97,0.5633,318738.06
C00458,2020-07-17,Stocks,157036.59,-0.2582,116489.74
C02416,2016-07-21,Crypto,4834360.89,-0.8725,616381.01
C00786,2021-11-04,Crypto,1813553.48,0.2088,2192223.45
C01910,2021-06-12,Mutual Funds,332960.36,-0.2849,238099.95
C00087,2018-03-03,Crypto,4744632.17,1.0672,9808103.62
C03803,2017-08-08,Mutual Funds,1230752.7,-0.699,370456.56
C00830,2015-08-14,Stocks,3514629.35,1.4967,8774975.1
C03720,2019-08-08,Real Estate,340983.15,-0.2074,270263.24
C04816,2012-04-25,Stocks,3691015.62,-0.2283,2848356.75
C00842,2008-04-10,Mutual Funds,946504.34,-0.6254,354560.53
C00554,2021-04-18,Bonds,4308263.13,0.2621,5437458.9
C04696,2010-10-29,Mutual Funds,4710985.09,-1.0122,-57474.02
C02100,2015-12-21,Crypto,1171054.82,0.2168,1424939.5
C03944,2024-04-02,Mutual Funds,249855.23,0.5046,375932.18
C03643,2012-03-03,Bonds,2668551.04,-0.5573,1181367.55
C01128,2008-12-27,Stocks,4720262.35,0.8792,8870317.01
C01046,2014-12-28,Mutual Funds,2447124.41,-0.3476,1596503.97
C03571,2019-07-05,Real Estate,2563368.5,-0.0848,2345994.85
C02550,2021-02-02,Mutual Funds,2354454.2,-0.7693,543172.58
C01193,2011-04-22,Crypto,3533505.97,-0.0058,3513011.64
C02529,2021-07-13,Real Estate,211960.14,0.3016,275887.32
C02385,2016-04-09,Stocks,2481979.33,-0.5483,1121110.06
C04241,2021-02-25,Bonds,3802562.57,0.1643,4427323.6
C00470,2013-04-28,Mutual Funds,4924660.61,0.2694,6251364.18
C04584,2009-03-23,Crypto,2269778.97,0.4277,3240563.44
C02817,2012-05-19,Bonds,2703514.36,0.0461,2828146.37
C01649,2009-07-14,Real Estate,1866663.64,0.6759,3128341.59
C01552,2022-12-24,Crypto,2466744.22,-0.5655,1071800.36
C03829,2021-06-14,Real Estate,4504637.74,0.2443,5605120.74
C04739,2020-09-11,Real Estate,3371260.56,-0.3105,2324484.16
C02455,2017-05-22,Real Estate,3021265.52,0.2099,3655429.15
C01330,2010-05-08,Crypto,605682.35,0.1066,670248.09
C00346,2019-02-14,Bonds,2014524.88,-0.3304,1348925.86
C00031,2022-04-29,Bonds,2944462.54,0.0092,2971551.6
C01887,2018-06-18,Mutual Funds,874758.79,-0.3415,576028.66
C01747,2013-05-12,Crypto,4935513.33,0.9971,9856713.67
C02716,2024-08-06,Crypto,1627765.99,0.3792,2245014.85
C01682,2016-12-23,Bonds,474599.83,1.0106,954230.42
C00056,2016-02-20,Stocks,124461.79,-0.3931,75535.86
C00605,2016-01-10,Stocks,4051485.39,-0.8022,801383.81
C04545,2010-08-01,Bonds,308978.32,0.2255,378652.93
C02381,2017-11-16,Bonds,813329.58,0.2368,1005926.02
C04798,2016-01-27,Stocks,1250258.71,0.413,1766615.56
C00244,2012-06-19,Bonds,328938.22,0.4163,465875.2
C02328,2011-11-27,Bonds,2023193.1,0.9654,3976383.72
C02147,2024-02-14,Bonds,1818693.63,0.4111,2566358.58
C02784,2020-06-08,Bonds,4853369.47,-0.4728,2558696.38
C01463,2012-05-24,Stocks,879400.51,-0.6483,309285.16
C01443,2013-11-14,Stocks,2233996.92,1.0129,4496812.4
C00172,2023-03-12,Bonds,1271482.25,0.0503,1335437.81
C03105,2022-09-08,Stocks,2717485.86,0.7346,4713750.97
C02773,2012-09-18,Real Estate,1524499.8,-0.3652,967752.47
C03738,2013-05-21,Real Estate,3450686.7,0.3938,4809567.12
C03051,2022-10-28,Bonds,1952491.85,-0.3705,1229093.62
C04317,2021-12-23,Crypto,1839174.83,-1.151,-277715.4
C00536,2010-08-28,Bonds,503999.27,0.6212,817083.62
C01072,2012-04-02,Bonds,3329256.22,-0.5492,1500828.7
C04363,2016-06-25,Real Estate,1431835.31,-0.6076,561852.18
C02605,2021-06-12,Crypto,1052650.04,-0.0095,1042649.86
C02004,2009-01-13,Mutual Funds,116212.39,0.0007,116293.74
C04812,2012-03-29,Mutual Funds,1138441.85,0.1888,1353379.67
C02410,2011-05-02,Real Estate,1398727.56,0.2474,1744772.76
C02025,2009-03-12,Real Estate,376639.62,-0.368,238036.24
C01036,2019-05-26,Mutual Funds,671877.93,-0.6,268751.17
C04006,2012-09-10,Stocks,3540031.19,0.6939,5996458.83
C03856,2022-11-18,Mutual Funds,2787566.3,0.472,4103297.59
C00532,2011-10-03,Mutual Funds,582252.13,-0.5541,259626.22
C03180,2024-11-06,Mutual Funds,2682515.51,-0.7458,681895.44
C03066,2019-03-08,Mutual Funds,3020420.98,-0.1436,2586688.53
C03804,2012-01-06,Real Estate,4356796.63,-0.6154,1675623.98
C03063,2019-10-14,Crypto,1286223.35,-0.1612,1078884.15
C04054,2018-08-17,Real Estate,2397795.44,0.4366,3444672.93
C04762,2016-12-28,Mutual Funds,1842109.04,-0.0344,1778740.49
C00300,2012-08-24,Bonds,1867849.51,0.6303,3045155.06
C01663,2018-02-20,Bonds,3254290.82,-0.1104,2895017.11
C03244,2012-11-25,Real Estate,3071230.08,0.5912,4886941.3
C03482,2016-06-16,Mutual Funds,192780.94,-0.1867,156788.74
C01288,2016-05-22,Real Estate,4354115.06,-1.1689,-735410.03
C04511,2009-11-25,Bonds,2486339.24,0.2365,3074358.47
C00689,2014-08-14,Crypto,3337410.24,-0.9149,284013.61
C04251,2015-11-20,Bonds,692089.58,-0.2574,513945.72
C04784,2008-12-03,Crypto,2197887.41,-1.202,-443973.26
C04197,2021-12-06,Real Estate,3393621.81,0.0311,3499163.45
C03491,2018-02-12,Crypto,2105061.75,0.1305,2379772.31
C03544,2017-03-04,Real Estate,4037582.2,0.3148,5308613.08
C04076,2015-02-10,Real Estate,547670.16,-0.7461,139053.45
C03133,2008-07-21,Bonds,2847842.46,-0.4401,1594506.99
C03619,2013-03-30,Real Estate,4305706.49,-0.1193,3792035.71
C00622,2016-01-20,Stocks,3344097.52,0.3231,4424575.43
C02413,2019-04-03,Mutual Funds,2714847.78,0.1615,3153295.7
C04479,2022-06-08,Stocks,4731946.89,-0.4513,2596419.26
C02265,2013-02-08,Stocks,2075573.79,0.5778,3274840.33
C00972,2009-08-07,Real Estate,4652312.55,-0.7275,1267755.17
C00314,2020-03-31,Bonds,4184802.24,0.2069,5050637.82
C02735,2012-05-29,Real Estate,4103061.62,-0.3686,2590673.11
C02049,2014-10-15,Real Estate,1426936.47,0.4531,2073481.38
C01562,2023-10-29,Mutual Funds,282852.89,-0.2591,209565.71
C01130,2024-11-15,Mutual Funds,1847543.86,1.5259,4666711.04
C02140,2008-03-10,Real Estate,3643347.17,0.2192,4441968.87
C02309,2015-10-10,Crypto,1774873.77,0.7587,3121470.5
C03324,2021-01-02,Stocks,2738532.89,0.9758,5410793.28
C03867,2022-09-02,Mutual Funds,3202775.98,-0.0949,2898832.54
C01223,2016-11-30,Bonds,597239.09,-0.0213,584517.9
C01859,2024-03-22,Bonds,1123687.33,0.7,1910268.46
C03887,2013-03-29,Mutual Funds,3506765.42,0.0804,3788709.36
C04809,2020-05-24,Crypto,3945413.98,-0.4693,2093831.2
C03780,2015-08-22,Stocks,1969015.75,-0.7786,435940.09
C02565,2012-03-18,Crypto,960174.05,0.1472,1101511.67
C03422,2012-09-12,Crypto,4946094.2,-0.2442,3738258.0
C03687,2020-07-10,Stocks,834981.7,0.4315,1195276.3
C03070,2011-02-12,Mutual Funds,3519979.4,-0.1838,2873007.19
C01052,2014-11-08,Stocks,4728422.01,0.9472,9207183.34
C04095,2022-10-11,Real Estate,2324809.05,-0.4076,1377216.88
C02784,2013-01-21,Crypto,3153312.9,-0.59,1292858.29
C03488,2023-05-19,Crypto,2539979.18,-0.0285,2467589.77
C04405,2014-09-20,Real Estate,2643392.42,0.3815,3651846.63
C04809,2008-07-09,Mutual Funds,3319294.33,0.4776,4904589.3
C00264,2011-02-13,Bonds,567822.09,0.0813,613986.03
C02706,2020-09-28,Mutual Funds,4470603.58,0.9845,8871912.8
C04980,2020-11-14,Crypto,4599434.8,0.0257,4717640.27
C03124,2012-07-30,Crypto,2711957.58,-0.1091,2416083.01
C00522,2019-12-27,Crypto,741355.89,0.2265,909273.0
C01543,2018-08-25,Stocks,3572223.42,-0.5208,1711809.46
C02694,2020-10-09,Crypto,4583298.87,0.5867,7272320.32
C02496,2010-02-02,Bonds,1972311.39,0.6862,3325711.47
C00855,2023-02-19,Mutual Funds,7420.84,0.1271,8364.03
C01456,2008-09-19,Mutual Funds,3375974.3,-0.4382,1896622.36
C04003,2008-08-07,Bonds,2087823.97,0.1627,2427512.93
C01631,2009-07-23,Crypto,371806.8,0.9531,726175.86
C02326,2012-08-13,Bonds,960889.24,0.3293,1277310.07
C02385,2022-10-17,Mutual Funds,4473915.17,0.4569,6518047.01
C00574,2018-03-13,Stocks,588668.69,0.5494,912083.27
C03020,2019-08-18,Stocks,884234.89,-0.5316,414175.62
C01408,2015-04-30,Crypto,2901562.43,-0.0625,2720214.78
C03204,2011-07-10,Stocks,3351599.63,0.4001,4692574.64
C01058,2020-01-12,Crypto,940330.04,-0.6692,311061.18
C03918,2024-08-31,Stocks,1056830.08,0.6517,1745566.24
C03187,2012-08-18,Bonds,1566597.07,-0.6377,567578.12
C01685,2014-12-12,Crypto,2242590.8,-0.2097,1772319.51
C03890,2011-07-24,Mutual Funds,1603360.3,0.6297,2612996.28
C04712,2014-12-17,Mutual Funds,2829749.5,-0.0144,2789001.11
C01663,2019-04-09,Crypto,787021.09,0.1489,904208.53
C02257,2012-07-10,Stocks,3253382.01,1.0583,6696436.19
C01169,2017-12-30,Stocks,4448547.38,0.5325,6817398.86
C03271,2021-07-25,Bonds,3753594.4,0.0128,3801640.41
C04308,2015-05-18,Mutual Funds,2443536.02,-0.7378,640695.14
C04022,2018-04-27,Crypto,4918002.9,0.564,7691756.54
C04720,2008-11-16,Stocks,3337088.46,0.0246,3419180.84
C02359,2022-06-30,Crypto,3116948.85,-0.0657,2912165.31
C02841,2023-09-15,Real Estate,282610.06,0.0582,299057.97
C03204,2021-09-30,Bonds,1664118.21,-0.1274,1452109.55
C03401,2013-08-02,Bonds,2192054.74,-0.2819,1574114.51
C03540,2018-04-08,Crypto,3446027.64,-0.1761,2839182.17
C01503,2023-09-01,Mutual Funds,2573341.01,-0.228,1986619.26
C00783,2016-10-28,Stocks,2959447.73,-0.4319,1681262.26
C01964,2011-07-17,Real Estate,362074.51,0.3743,497599.0
C04406,2014-07-19,Stocks,3766811.35,0.4442,5440028.95
C01780,2019-01-25,Crypto,3581910.39,-0.0594,3369144.91
C04529,2010-09-20,Real Estate,3211748.54,1.1066,6765869.47
C00627,2024-12-10,Stocks,192769.41,0.7279,333086.26
C04133,2015-04-24,Crypto,2502291.44,0.3632,3411123.69
C03695,2011-09-12,Real Estate,1788209.13,0.511,2701984.0
C01699,2019-05-08,Stocks,3464313.19,-0.5917,1414479.08
C03787,2008-08-06,Stocks,4354967.03,0.672,7281504.87
C03784,2016-07-19,Real Estate,2807217.77,-0.266,2060497.84
C03272,2012-05-11,Crypto,4414299.62,0.963,8665270.15
C00310,2008-03-28,Real Estate,2889807.53,1.473,7146494.02
C00940,2023-11-26,Bonds,3746827.46,1.2405,8394766.92
C02680,2023-01-13,Crypto,2412635.58,0.3817,3333538.58
C03972,2018-05-07,Stocks,469193.61,0.4608,685398.03
C00677,2020-04-19,Bonds,1559204.9,0.493,2327892.92
C03586,2011-02-22,Crypto,1531889.99,-0.0907,1392947.57
C02287,2011-08-14,Bonds,2965330.75,0.3473,3995190.12
C00148,2021-08-12,Stocks,4680034.9,-0.3372,3101927.13
C01452,2014-08-06,Stocks,3447981.51,0.9485,6718391.97
C04380,2024-08-17,Crypto,1720554.2,0.4494,2493771.26
C01380,2009-09-27,Stocks,1777092.93,0.7202,3056955.26
C02239,2011-06-11,Crypto,246754.98,0.1075,273281.14
C02934,2011-12-28,Bonds,3810401.57,-0.1582,3207596.04
C00283,2023-02-20,Mutual Funds,2687358.57,-0.5684,1159863.96
C01771,2017-11-30,Stocks,2236917.57,-0.2486,1680819.86
C04284,2022-05-18,Stocks,362809.59,0.0122,367235.87
C03200,2023-06-26,Real Estate,4927635.14,0.4662,7224898.64
C03638,2009-03-05,Mutual Funds,2770737.86,0.2792,3544327.87
C00039,2009-02-02,Crypto,699463.11,0.2027,841244.28
C01653,2013-08-07,Real Estate,481533.13,0.4317,689410.98
C01955,2012-06-26,Stocks,2712390.41,0.0188,2763383.35
C00132,2017-06-16,Stocks,2637754.86,0.4331,3780166.49
C00120,2015-07-24,Bonds,1044050.91,0.194,1246596.79
C00518,2012-12-11,Stocks,3326698.91,0.1701,3892570.39
C01376,2024-03-28,Bonds,820494.67,-0.2857,586079.34
C00361,2017-04-28,Mutual Funds,3680031.85,-0.0924,3339996.91
C00883,2015-05-03,Real Estate,2997553.28,-0.856,431647.67
C04605,2022-01-21,Bonds,857195.78,-0.3544,553405.6
C01697,2020-02-24,Crypto,3312196.93,0.6119,5338930.23
C03506,2010-09-16,Bonds,792256.97,-0.3009,553866.85
C01752,2010-05-17,Real Estate,2127357.12,0.2727,2707487.41
C02650,2011-11-23,Stocks,1236783.16,-0.3431,812442.86
C03295,2022-09-01,Real Estate,4408704.81,0.5216,6708285.24
C00099,2016-09-23,Bonds,4459209.24,0.3111,5846469.23
C03759,2012-12-08,Stocks,439500.49,-0.5363,203796.38
C02282,2022-07-30,Mutual Funds,1958293.96,0.5551,3045342.94
C03023,2008-12-25,Stocks,3123878.65,0.7158,5359950.99
C01791,2017-03-21,Real Estate,1413421.78,-0.3316,944731.12
C04906,2019-03-16,Stocks,3595395.08,-0.0465,3428209.21
C04393,2020-10-06,Bonds,2519940.1,-0.4219,1456777.37
C02064,2010-02-15,Mutual Funds,1622866.7,0.4974,2430080.6
C02658,2022-02-24,Crypto,1671742.47,0.0942,1829220.61
C01089,2015-06-13,Bonds,2591573.36,0.0909,2827147.38
C02605,2022-12-11,Crypto,2278052.97,-0.9896,23691.75
C00554,2015-07-08,Stocks,4621167.96,0.007,4653516.14
C04986,2021-02-13,Crypto,122930.57,0.7438,214366.33
C03133,2019-06-18,Bonds,1097382.69,1.1846,2397342.22
C04125,2021-03-05,Stocks,2145008.27,0.7253,3700782.77
C01906,2008-06-22,Mutual Funds,4583.58,0.5126,6933.12
C01017,2014-12-05,Bonds,4684330.3,-0.1645,3913757.97
C03511,2024-12-25,Bonds,1318103.76,-0.2279,1017707.91
C00651,2009-05-05,Bonds,190062.86,-0.2787,137092.34
C03069,2019-03-09,Real Estate,535849.31,-0.0923,486390.42
C01655,2011-05-27,Crypto,3597580.38,-0.1398,3094638.64
C01675,2022-05-26,Stocks,105526.65,0.4006,147800.63
C01951,2024-04-07,Mutual Funds,1116227.0,-0.6612,378177.71
C03636,2024-07-30,Real Estate,2580213.45,-0.108,2301550.4
C01100,2014-03-28,Real Estate,1268215.27,-0.8897,139884.14
C00325,2019-09-06,Crypto,1906353.26,0.525,2907188.72
C02364,2024-10-31,Stocks,2059849.56,-0.1018,1850156.87
C01877,2024-06-08,Real Estate,4283793.0,0.9356,8291709.73
C02808,2013-06-07,Bonds,4720529.83,0.4356,6776792.62
C04419,2009-03-18,Bonds,476187.63,-0.8812,56571.09
C01823,2021-08-21,Crypto,1003144.77,-0.5916,409684.32
C04272,2015-03-19,Bonds,4382925.89,-0.1178,3866617.22
C03624,2022-02-15,Stocks,792272.99,1.1992,1742366.76
C00530,2019-01-10,Stocks,3459627.68,-0.3895,2112102.7
C01577,2009-03-02,Bonds,1915963.78,0.1775,2256047.35
C01673,2010-10-25,Stocks,2198099.39,0.6065,3531246.67
C01423,2021-04-16,Mutual Funds,337135.93,0.7378,585874.82
C01675,2013-04-19,Mutual Funds,3073090.55,0.0076,3096446.04
C00641,2017-07-23,Crypto,4160980.11,-0.4398,2330981.06
C02552,2011-09-06,Bonds,69185.59,0.0718,74153.12
C02007,2017-07-05,Bonds,1516794.51,0.5707,2382429.14
C04964,2013-08-01,Real Estate,1479468.42,0.4147,2093003.97
C02338,2020-12-05,Crypto,2478773.95,-0.818,451136.86
C01650,2014-02-05,Crypto,1157512.22,-0.7117,333710.77
C00656,2016-01-24,Crypto,682719.15,-0.6577,233694.77
C03095,2011-10-06,Crypto,4865750.41,0.5913,7742868.63
C03616,2017-06-24,Mutual Funds,969391.54,-0.5519,434384.35
C04993,2024-06-25,Crypto,43249.03,-0.6053,17070.39
C01277,2018-10-23,Stocks,4196200.56,0.1241,4716949.05
C03125,2017-08-02,Stocks,2718434.28,0.567,4259786.52
C02460,2021-05-07,Mutual Funds,3269235.84,0.8699,6113144.1
C01252,2020-05-25,Bonds,224797.18,-0.526,106553.86
C02108,2016-07-13,Crypto,271184.09,1.1599,585730.52
C02506,2018-03-04,Real Estate,4439200.38,-0.8507,662772.62
C03074,2020-08-10,Mutual Funds,524198.51,-0.1719,434088.79
C03940,2009-08-12,Real Estate,1971024.16,0.3603,2681184.16
C01120,2024-01-13,Crypto,1583695.57,-0.463,850444.52
C01604,2011-06-21,Bonds,2518346.8,-0.0751,2329218.96
C00035,2008-04-15,Mutual Funds,4008411.31,-0.1515,3401137.0
C03066,2019-01-08,Crypto,4243989.16,-1.3622,-1537172.87
C03407,2016-11-06,Real Estate,3530584.52,-0.77,812034.44
C03147,2018-12-24,Real Estate,4424748.81,0.0465,4630499.63
C04820,2009-08-06,Crypto,2885524.99,-0.2824,2070652.73
C00319,2010-10-16,Crypto,4015862.31,-0.3577,2579388.36
C04634,2011-08-23,Bonds,221683.66,-0.1482,188830.14
C03575,2013-09-22,Real Estate,2461588.7,0.7222,4239348.06
C04175,2023-11-27,Crypto,4403372.24,0.5899,7000921.52
C03017,2023-08-15,Stocks,247449.01,-1.1043,-25808.93
C03157,2017-07-05,Bonds,12735.02,0.4758,18794.34
C01986,2018-09-18,Stocks,607203.2,-0.4794,316109.99
C02961,2022-02-24,Stocks,569696.03,0.9635,1118598.15
C01212,2013-11-10,Mutual Funds,3560647.89,-0.4521,1950878.98
C03732,2023-04-11,Bonds,893074.92,0.4095,1258789.1
C02084,2013-07-19,Mutual Funds,4317593.76,-0.1432,3699314.33
C04738,2022-11-11,Bonds,3862840.44,0.2766,4931302.11
C00102,2010-08-14,Stocks,3846483.55,-0.1223,3376058.61
C03149,2016-12-01,Mutual Funds,2984018.23,-0.5327,1394431.72
C00659,2019-08-18,Bonds,610324.17,-0.34,402813.95
C03465,2011-09-20,Crypto,2549275.58,-0.8217,454535.84
C02072,2023-07-08,Real Estate,2377319.98,0.6266,3866948.68
C04102,2019-12-16,Crypto,1818208.77,0.4595,2653675.7
C04802,2014-11-27,Crypto,820437.39,0.2133,995436.69
C00729,2010-06-14,Mutual Funds,1907662.64,0.2519,2388202.86
C02822,2011-03-15,Real Estate,3644623.68,-0.4142,2135020.55
C01717,2024-10-12,Crypto,4659631.75,0.1555,5384204.49
C02524,2008-02-22,Bonds,286606.46,-0.2402,217763.59
C04029,2008-01-13,Stocks,4468977.16,1.0975,9373679.59
C00573,2023-08-14,Crypto,4158038.06,0.2591,5235385.72
C04301,2017-05-07,Real Estate,752402.8,-0.3072,521264.66
C03531,2011-10-29,Bonds,2342837.72,-0.1132,2077628.49
C03070,2012-03-06,Bonds,2991932.07,0.0411,3114900.48
C01623,2018-11-29,Bonds,4475605.05,-0.1481,3812767.94
C04118,2010-06-22,Crypto,4913279.41,-0.4398,2752419.13
C04646,2012-10-07,Bonds,4529341.1,0.2905,5845114.69
C01647,2009-04-28,Bonds,2581722.87,0.4853,3834632.98
C01572,2013-10-25,Crypto,3546194.34,0.5304,5427095.82
C03611,2022-01-22,Mutual Funds,1002498.77,0.4126,1416129.76
C00895,2022-04-10,Bonds,1099394.03,-0.4305,626104.9
C00654,2014-07-29,Stocks,2193919.81,0.4148,3103957.75
C03095,2010-10-18,Real Estate,2266855.6,0.4125,3201933.54
C00527,2015-09-03,Stocks,3961157.5,0.3057,5172083.35
C04798,2013-04-07,Crypto,1142900.84,0.5739,1798811.63
C03975,2023-02-02,Stocks,1370784.89,-0.2814,985046.02
C00078,2009-05-15,Real Estate,1366524.94,-0.0946,1237251.68
C00060,2022-12-03,Mutual Funds,1048386.6,0.5205,1594071.83
C00343,2010-03-04,Bonds,523297.1,0.0318,539937.95
C04279,2008-02-29,Crypto,3601619.35,-0.2282,2779729.81
C04940,2019-08-31,Real Estate,4612939.45,0.2228,5640702.36
C03981,2018-08-12,Real Estate,2842792.54,0.7308,4920305.33
C04952,2017-08-19,Real Estate,1287569.93,-0.2657,945462.6
C03038,2023-04-17,Real Estate,3467855.68,1.1169,7341103.69
C02583,2013-05-16,Real Estate,1106967.86,-0.3132,760265.53
C03265,2016-06-27,Mutual Funds,3385691.49,0.004,3399234.26
C00469,2015-12-26,Real Estate,3089016.89,0.8529,5723639.4
C00821,2008-01-26,Crypto,2282173.29,0.0774,2458813.5
C03292,2024-04-07,Bonds,4209201.74,0.5679,6599607.41
C00211,2021-07-01,Stocks,4006958.94,-0.6331,1470153.24
C04347,2014-04-08,Bonds,2031004.58,-0.1564,1713355.46
C03019,2018-02-19,Mutual Funds,4131260.66,0.1494,4748471.0
C03893,2019-07-20,Crypto,4030677.64,-0.6937,1234596.56
C01540,2008-01-26,Real Estate,1768033.9,-0.5613,775636.47
C00137,2022-03-19,Real Estate,547287.95,0.4385,787273.72
C00375,2024-07-02,Real Estate,3972126.74,-0.06,3733799.14
C03640,2013-03-28,Mutual Funds,4275692.0,-0.1655,3568064.97
C03970,2016-12-22,Mutual Funds,1732999.97,-0.136,1497311.97
C00667,2015-10-24,Crypto,504663.47,0.9838,1001151.39
C03901,2022-10-07,Stocks,3537906.57,0.5667,5542838.22
C03153,2014-08-04,Mutual Funds,1988777.29,0.3919,2768179.11
C01599,2023-12-20,Bonds,1682227.32,0.0223,1719740.99
C04261,2020-10-28,Mutual Funds,2759591.84,-0.7118,795314.37
C00261,2010-11-13,Crypto,3159242.44,0.0733,3390814.91
C00714,2014-10-04,Mutual Funds,1667505.82,-0.0914,1515095.79
C03825,2011-10-08,Crypto,2246167.95,-0.7864,479781.47
C00948,2018-10-24,Mutual Funds,2074819.4,1.0306,4213128.27
C01974,2013-06-16,Bonds,3663884.35,0.534,5620398.59
C01397,2024-11-22,Stocks,1250544.95,0.3332,1667226.53
C00865,2017-10-02,Stocks,3048033.02,-0.8241,536149.01
C01313,2015-04-28,Crypto,2430801.65,0.6713,4062598.8
C02297,2012-12-10,Real Estate,1569596.93,-0.1039,1406515.81
C03902,2023-01-15,Stocks,528462.72,-0.1501,449140.47
C01113,2019-12-27,Crypto,3415664.81,0.2779,4364878.06
C00741,2023-07-08,Real Estate,3648662.39,0.1506,4198150.95
C01834,2020-12-01,Mutual Funds,261177.15,1.1294,556150.62
C00530,2022-06-11,Real Estate,4880415.58,-0.6127,1890184.95
C03089,2024-02-03,Crypto,2661989.51,-0.0482,2533681.62
C04604,2017-10-19,Bonds,2924199.28,-0.5885,1203308.0
C01832,2013-10-23,Stocks,4081323.03,-0.5534,1822718.87
C02384,2009-12-19,Stocks,2474647.45,0.2993,3215309.43
C00731,2015-08-19,Mutual Funds,3711808.92,0.0789,4004670.64
C01542,2024-09-12,Stocks,1526767.44,0.864,2845894.51
C04693,2016-03-31,Bonds,4868739.17,-0.4052,2895926.06
C02568,2016-07-11,Mutual Funds,1403035.66,0.9438,2727220.72
C00014,2014-12-21,Stocks,3655783.81,-0.2541,2726849.14
C04834,2020-01-05,Bonds,2649639.61,-0.1824,2166345.35
C03180,2017-07-02,Real Estate,1450646.98,-0.3595,929139.39
C02991,2023-03-27,Bonds,3275050.58,0.2283,4022744.63
C04258,2022-11-20,Mutual Funds,1417199.34,0.4488,2053238.4
C04840,2012-12-24,Stocks,3043249.39,-0.2729,2212746.63
C03239,2008-03-16,Mutual Funds,4854552.65,0.8211,8840625.83
C03774,2015-02-01,Bonds,318615.08,-0.4362,179635.18
C02432,2012-11-28,Crypto,1981840.49,0.1024,2184780.96
C03734,2011-04-22,Mutual Funds,1440109.64,0.3466,1939251.64
C02322,2011-04-09,Stocks,602234.54,0.563,941292.59
C04907,2015-03-07,Real Estate,1870319.63,0.7587,3289331.13
C04116,2023-06-12,Stocks,4754755.82,-0.0365,4581207.23
C02241,2023-11-05,Mutual Funds,1262011.92,0.3541,1708890.34
C03919,2022-02-25,Bonds,2671567.83,0.3662,3649895.97
C04056,2014-07-15,Crypto,1925408.65,-0.3503,1250938.0
C00482,2015-06-22,Bonds,2012071.1,-0.0281,1955531.9
C01726,2024-06-06,Bonds,2405227.1,-0.4283,1375068.33
C00431,2012-01-06,Crypto,1882182.77,-0.1653,1571057.96
C03210,2014-09-16,Bonds,3428007.56,0.005,3445147.6
C00177,2020-04-15,Crypto,2181635.87,0.3387,2920555.94
C02765,2017-06-22,Crypto,4013001.18,-0.1698,3331593.58
C02854,2024-12-29,Crypto,2432471.75,0.5583,3790520.73
C03204,2009-08-11,Mutual Funds,1441472.53,-0.6181,550498.36
C02319,2014-05-02,Bonds,1180803.64,-0.1398,1015727.29
C04490,2016-10-30,Stocks,4680691.73,-0.2177,3661705.14
C01073,2015-04-03,Mutual Funds,2601280.95,0.5313,3983341.52
C00444,2023-11-30,Real Estate,1975556.36,-0.0834,1810794.96
C03749,2022-09-06,Bonds,1675707.84,-0.1799,1374248.0
C04729,2011-01-31,Crypto,1584105.1,-0.5425,724728.08
C03953,2014-07-12,Bonds,3386842.49,0.3885,4702630.8
